Daily Price Arrival Report-01-01-2026 to 25-01-2026 for Gujarat,,,,,,,,,,,,,
State,District,Market,Commodity Group,Commodity,Variety,Grade,Min Price,Max Price,Modal Price,Price Unit,Arrival Quantity,Arrival Unit,Arrival Date
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,300.00,"1,845.00","1,073.00",Rs./Quintal,"1,449.25",Metric Tonnes,17-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,"1,000.00","2,505.00","1,753.00",Rs./Quintal,529.25,Metric Tonnes,17-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,305.00,"1,850.00","1,078.00",Rs./Quintal,773.20,Metric Tonnes,16-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,"1,110.00","2,255.00","1,683.00",Rs./Quintal,288.75,Metric Tonnes,16-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,300.00,"1,775.00","1,038.00",Rs./Quintal,"1,119.55",Metric Tonnes,15-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,870.00,"2,005.00","1,438.00",Rs./Quintal,179.60,Metric Tonnes,15-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,300.00,"1,675.00",988.00,Rs./Quintal,"1,372.60",Metric Tonnes,13-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,765.00,"1,960.00","1,363.00",Rs./Quintal,332.95,Metric Tonnes,13-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,400.00,"1,785.00","1,093.00",Rs./Quintal,"1,374.10",Metric Tonnes,12-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,750.00,"2,045.00","1,398.00",Rs./Quintal,515.75,Metric Tonnes,12-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,400.00,"1,830.00","1,115.00",Rs./Quintal,"1,488.25",Metric Tonnes,09-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,900.00,"2,120.00","1,510.00",Rs./Quintal,355.80,Metric Tonnes,09-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,400.00,"1,775.00","1,088.00",Rs./Quintal,"1,418.25",Metric Tonnes,08-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,950.00,"2,000.00","1,475.00",Rs./Quintal,244.80,Metric Tonnes,08-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,400.00,"1,895.00","1,148.00",Rs./Quintal,"1,508.15",Metric Tonnes,07-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,875.00,"2,005.00","1,440.00",Rs./Quintal,328.50,Metric Tonnes,07-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,360.00,"1,845.00","1,103.00",Rs./Quintal,"1,427.50",Metric Tonnes,06-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,835.00,"1,540.00","1,188.00",Rs./Quintal,461.95,Metric Tonnes,06-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,500.00,"1,945.00","1,223.00",Rs./Quintal,"1,176.60",Metric Tonnes,05-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,850.00,"1,490.00","1,170.00",Rs./Quintal,358.30,Metric Tonnes,05-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,600.00,"1,945.00","1,273.00",Rs./Quintal,"1,625.00",Metric Tonnes,03-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,835.00,"1,455.00","1,145.00",Rs./Quintal,390.30,Metric Tonnes,03-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,600.00,"1,960.00","1,280.00",Rs./Quintal,"2,045.65",Metric Tonnes,02-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,755.00,"1,400.00","1,078.00",Rs./Quintal,313.95,Metric Tonnes,02-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,Red,FAQ,605.00,"2,180.00","1,393.00",Rs./Quintal,"1,907.45",Metric Tonnes,01-01-2026
Gujarat,Bhavnagar,Mahuva(Station Road) APMC,Vegetables,Onion,White,FAQ,755.00,"1,405.00","1,080.00",Rs./Quintal,461.20,Metric Tonnes,01-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,505.00,"1,605.00","1,055.00",Rs./Quintal,643.00,Metric Tonnes,24-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,White,FAQ,"1,155.00","1,465.00","1,310.00",Rs./Quintal,15.00,Metric Tonnes,24-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,500.00,"1,650.00","1,075.00",Rs./Quintal,580.00,Metric Tonnes,23-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,White,FAQ,"1,145.00","1,455.00","1,300.00",Rs./Quintal,13.76,Metric Tonnes,23-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,485.00,"1,665.00","1,075.00",Rs./Quintal,"1,040.60",Metric Tonnes,22-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,White,FAQ,"1,190.00","1,475.00","1,335.00",Rs./Quintal,16.20,Metric Tonnes,22-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,445.00,"1,670.00","1,060.00",Rs./Quintal,720.00,Metric Tonnes,20-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,White,FAQ,"1,175.00","1,475.00","1,325.00",Rs./Quintal,11.10,Metric Tonnes,20-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,500.00,"1,655.00","1,080.00",Rs./Quintal,641.76,Metric Tonnes,19-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,405.00,"1,620.00","1,015.00",Rs./Quintal,121.70,Metric Tonnes,16-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,525.00,"1,535.00","1,030.00",Rs./Quintal,36.66,Metric Tonnes,15-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,390.00,"1,635.00","1,015.00",Rs./Quintal,70.36,Metric Tonnes,13-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,355.00,"1,445.00",900.00,Rs./Quintal,182.30,Metric Tonnes,12-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,405.00,"1,395.00",900.00,Rs./Quintal,156.80,Metric Tonnes,10-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,415.00,"1,505.00",960.00,Rs./Quintal,171.26,Metric Tonnes,09-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,390.00,"1,580.00",985.00,Rs./Quintal,129.00,Metric Tonnes,08-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,405.00,"1,555.00",980.00,Rs./Quintal,105.20,Metric Tonnes,07-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,400.00,"1,615.00","1,010.00",Rs./Quintal,116.96,Metric Tonnes,06-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,400.00,"1,730.00","1,065.00",Rs./Quintal,106.86,Metric Tonnes,05-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,350.00,"1,395.00",875.00,Rs./Quintal,38.75,Metric Tonnes,02-01-2026
Gujarat,Bhavnagar,Taleja APMC,Vegetables,Onion,Red,FAQ,500.00,"1,630.00","1,065.00",Rs./Quintal,59.65,Metric Tonnes,01-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,400.00,"1,900.00","1,400.00",Rs./Quintal,8.60,Metric Tonnes,24-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,400.00,"2,000.00","1,400.00",Rs./Quintal,7.50,Metric Tonnes,23-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,300.00,"2,000.00","1,400.00",Rs./Quintal,16.40,Metric Tonnes,22-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,300.00,"2,000.00","1,400.00",Rs./Quintal,11.20,Metric Tonnes,21-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,300.00,"2,000.00","1,200.00",Rs./Quintal,15.80,Metric Tonnes,20-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,300.00,"1,700.00","1,300.00",Rs./Quintal,11.80,Metric Tonnes,19-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,800.00","1,500.00",Rs./Quintal,19.78,Metric Tonnes,18-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,800.00","1,500.00",Rs./Quintal,11.00,Metric Tonnes,17-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,800.00","1,500.00",Rs./Quintal,1.00,Metric Tonnes,16-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,800.00","1,500.00",Rs./Quintal,7.00,Metric Tonnes,15-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,800.00","1,500.00",Rs./Quintal,5.00,Metric Tonnes,13-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,"1,000.00","2,000.00","1,500.00",Rs./Quintal,7.00,Metric Tonnes,12-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,"1,100.00","1,600.00","1,400.00",Rs./Quintal,4.25,Metric Tonnes,11-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,"1,100.00","1,600.00","1,400.00",Rs./Quintal,8.10,Metric Tonnes,10-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,"1,000.00","1,800.00","1,500.00",Rs./Quintal,6.70,Metric Tonnes,09-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,"1,000.00","1,800.00","1,500.00",Rs./Quintal,9.10,Metric Tonnes,08-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,"1,000.00","1,800.00","1,500.00",Rs./Quintal,3.80,Metric Tonnes,07-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,600.00,"1,700.00","1,200.00",Rs./Quintal,3.50,Metric Tonnes,06-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,500.00","1,200.00",Rs./Quintal,2.50,Metric Tonnes,05-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,700.00,"1,500.00","1,200.00",Rs./Quintal,1.20,Metric Tonnes,04-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,1.50,Metric Tonnes,03-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,800.00,"1,600.00","1,200.00",Rs./Quintal,8.00,Metric Tonnes,02-01-2026
Gujarat,Dahod,Dahod(Veg. Market) APMC,Vegetables,Onion,Onion,Local,500.00,"1,500.00","1,200.00",Rs./Quintal,3.00,Metric Tonnes,01-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,500.00",665.00,Rs./Quintal,45.50,Metric Tonnes,23-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,500.00",595.00,Rs./Quintal,42.20,Metric Tonnes,22-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,500.00",575.00,Rs./Quintal,83.80,Metric Tonnes,21-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,250.00",635.00,Rs./Quintal,25.10,Metric Tonnes,20-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,625.00",625.00,Rs./Quintal,80.40,Metric Tonnes,19-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,150.00,"2,200.00",625.00,Rs./Quintal,52.60,Metric Tonnes,17-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,100.00,"2,000.00",725.00,Rs./Quintal,63.20,Metric Tonnes,16-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,150.00,"1,650.00",545.00,Rs./Quintal,113.00,Metric Tonnes,15-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,125.00,"1,000.00",465.00,Rs./Quintal,64.60,Metric Tonnes,12-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,600.00",765.00,Rs./Quintal,78.10,Metric Tonnes,09-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,150.00,925.00,485.00,Rs./Quintal,7.20,Metric Tonnes,08-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,175.00,"1,000.00",525.00,Rs./Quintal,41.50,Metric Tonnes,07-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,150.00,"1,500.00",815.00,Rs./Quintal,87.00,Metric Tonnes,06-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"2,000.00",795.00,Rs./Quintal,57.90,Metric Tonnes,05-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,200.00,"1,625.00",865.00,Rs./Quintal,37.60,Metric Tonnes,03-01-2026
Gujarat,Jamnagar,Jamnagar APMC,Vegetables,Onion,Other,Local,250.00,"2,000.00",835.00,Rs./Quintal,144.40,Metric Tonnes,02-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,255.00,655.00,455.00,Rs./Quintal,3.65,Metric Tonnes,22-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,315.00,805.00,560.00,Rs./Quintal,3.40,Metric Tonnes,21-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,300.00,930.00,615.00,Rs./Quintal,6.65,Metric Tonnes,20-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,250.00,730.00,490.00,Rs./Quintal,6.70,Metric Tonnes,19-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,125.00,405.00,265.00,Rs./Quintal,5.45,Metric Tonnes,17-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,250.00,830.00,540.00,Rs./Quintal,14.75,Metric Tonnes,16-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,220.00,780.00,500.00,Rs./Quintal,8.55,Metric Tonnes,13-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,225.00,955.00,590.00,Rs./Quintal,18.40,Metric Tonnes,12-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,200.00,680.00,440.00,Rs./Quintal,4.95,Metric Tonnes,10-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,220.00,780.00,500.00,Rs./Quintal,20.30,Metric Tonnes,09-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,170.00,780.00,475.00,Rs./Quintal,37.20,Metric Tonnes,08-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,175.00,755.00,465.00,Rs./Quintal,38.10,Metric Tonnes,07-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,175.00,"1,105.00",640.00,Rs./Quintal,17.10,Metric Tonnes,06-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,160.00,980.00,570.00,Rs./Quintal,23.10,Metric Tonnes,05-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,300.00,"1,000.00",650.00,Rs./Quintal,20.85,Metric Tonnes,03-01-2026
Gujarat,Junagarh,Visavadar APMC,Vegetables,Onion,Onion,FAQ,365.00,"1,355.00",860.00,Rs./Quintal,18.80,Metric Tonnes,02-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Medium,900.00,"2,200.00","1,550.00",Rs./Quintal,10.00,Metric Tonnes,24-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Medium,900.00,"2,200.00","1,550.00",Rs./Quintal,10.00,Metric Tonnes,23-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Medium,900.00,"2,200.00","1,550.00",Rs./Quintal,8.00,Metric Tonnes,22-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Medium,900.00,"2,200.00","1,550.00",Rs./Quintal,5.00,Metric Tonnes,21-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Medium,900.00,"2,200.00","1,550.00",Rs./Quintal,5.00,Metric Tonnes,20-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Medium,"1,000.00","2,000.00","1,500.00",Rs./Quintal,5.00,Metric Tonnes,17-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,"1,000.00","2,000.00","1,500.00",Rs./Quintal,5.00,Metric Tonnes,16-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,"1,000.00","2,000.00","1,500.00",Rs./Quintal,10.00,Metric Tonnes,13-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,"1,000.00","2,000.00","1,500.00",Rs./Quintal,2.00,Metric Tonnes,12-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,5.00,Metric Tonnes,11-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,400.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,10-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,09-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,5.00,Metric Tonnes,08-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,8.00,Metric Tonnes,07-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,06-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,8.00,Metric Tonnes,05-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,04-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,03-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,8.00,Metric Tonnes,02-01-2026
Gujarat,Kheda,Kapadvanj APMC,Vegetables,Onion,Onion,Grade A,800.00,"1,800.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,01-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,200.00","1,400.00","1,300.00",Rs./Quintal,10.00,Metric Tonnes,25-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,300.00","1,600.00","1,400.00",Rs./Quintal,12.20,Metric Tonnes,24-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,600.00","1,800.00","1,700.00",Rs./Quintal,14.00,Metric Tonnes,23-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,000.00","2,000.00","1,500.00",Rs./Quintal,13.90,Metric Tonnes,22-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,500.00","1,800.00","1,700.00",Rs./Quintal,13.60,Metric Tonnes,20-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,200.00","1,500.00","1,350.00",Rs./Quintal,12.10,Metric Tonnes,19-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,600.00","1,900.00","1,750.00",Rs./Quintal,10.00,Metric Tonnes,18-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,700.00","1,900.00","1,800.00",Rs./Quintal,12.80,Metric Tonnes,17-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,700.00","1,900.00","1,850.00",Rs./Quintal,12.60,Metric Tonnes,16-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,400.00","1,800.00","1,500.00",Rs./Quintal,14.60,Metric Tonnes,13-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,500.00","2,000.00","1,850.00",Rs./Quintal,14.40,Metric Tonnes,12-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,400.00","1,700.00","1,550.00",Rs./Quintal,11.20,Metric Tonnes,11-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,700.00","2,000.00","1,800.00",Rs./Quintal,14.20,Metric Tonnes,10-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,500.00","2,000.00","1,850.00",Rs./Quintal,12.60,Metric Tonnes,08-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,500.00","1,900.00","1,750.00",Rs./Quintal,13.90,Metric Tonnes,07-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,500.00","2,000.00","1,900.00",Rs./Quintal,15.20,Metric Tonnes,06-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,500.00","2,000.00","1,800.00",Rs./Quintal,14.60,Metric Tonnes,05-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,14.20,Metric Tonnes,03-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,600.00","2,000.00","1,700.00",Rs./Quintal,13.90,Metric Tonnes,02-01-2026
Gujarat,Kheda,Nadiyad(Piplag) APMC,Vegetables,Onion,Onion,FAQ,"1,400.00","1,600.00","1,500.00",Rs./Quintal,12.80,Metric Tonnes,01-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,300.00,"2,000.00","1,400.00",Rs./Quintal,101.70,Metric Tonnes,24-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,300.00,"2,000.00","1,400.00",Rs./Quintal,67.60,Metric Tonnes,22-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,500.00,"2,200.00","1,400.00",Rs./Quintal,106.10,Metric Tonnes,21-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,600.00,"2,000.00","1,400.00",Rs./Quintal,28.60,Metric Tonnes,20-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,300.00,"2,200.00","1,400.00",Rs./Quintal,102.20,Metric Tonnes,19-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,750.00,"1,500.00","1,250.00",Rs./Quintal,12.60,Metric Tonnes,17-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,400.00,"1,900.00","1,300.00",Rs./Quintal,31.00,Metric Tonnes,16-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,750.00,"2,000.00","1,300.00",Rs./Quintal,11.70,Metric Tonnes,15-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,300.00,"1,600.00","1,250.00",Rs./Quintal,46.80,Metric Tonnes,13-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,300.00,"2,300.00","1,600.00",Rs./Quintal,43.20,Metric Tonnes,12-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,400.00,"2,300.00","1,600.00",Rs./Quintal,69.70,Metric Tonnes,10-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,600.00,"2,500.00","1,500.00",Rs./Quintal,46.50,Metric Tonnes,09-01-2026
Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,Vegetables,Onion,Onion,Local,300.00,"2,500.00","1,500.00",Rs./Quintal,42.80,Metric Tonnes,08-01-2026
